racing_number,position,gap_seconds,laps_behind,interval_seconds,catching,overtake_state,is_leader,leader_lap,pit_stops,is_out,timestamp_ms
6,,24.712,0,0.683,,,false,,,,5774552
10,9,,0,,,gained_position,false,,,,5774849
27,10,,0,,,lost_position,false,,,,5774849
10,,20.915,0,0.879,,,false,,,,5774942
27,,21.105,0,0.19,,,false,,,,5775131
55,,26.315,0,1.603,,,false,,,,5776161
14,,37.326,0,2.471,,,false,,,,5776474
44,,1.853,0,1.853,,,false,,,,5776568
87,,17.099,0,13.627,,,false,,,,5776802
30,,23.139,0,2.034,,,false,,,,5777192
16,,2.751,0,0.898,,,false,,,,5777505
41,,24.064,0,0.925,,,false,,,,5778099
63,,3.436,0,0.685,,,false,,,,5778145
6,,24.754,0,0.69,,,false,,,,5778772
3,,19.108,0,2.009,,,false,,,,5778786
43,,19.973,0,0.865,,,false,,,,5779630
10,,,0,,,neutral,false,,,,5779849
27,,,0,,,neutral,false,,,,5779849
31,,20.361,0,0.388,,,false,,,,5780020
77,,34.014,0,7.731,,,false,,,,5780145
55,,26.418,0,1.664,,,false,,,,5780427
10,,21.257,0,0.896,,,false,,,,5780928
11,,35.12,0,1.106,,,false,,,,5781224
27,,21.704,0,0.447,,,false,,,,5781364
87,,17.144,0,13.678,,,false,,,,5781458
44,,1.926,0,1.926,,,false,,,,5782005
16,,2.83,0,0.904,,,false,,,,5782911
30,,23.348,0,1.644,closing,,false,,,,5783020
3,,19.185,0,2.041,,,false,,,,5783505
63,,3.484,0,0.654,,,false,,,,5783583
14,,37.702,0,2.582,,,false,,,,5783864
77,,34.21,0,7.895,,,false,,,,5784036
41,,24.413,0,1.065,,,false,,,,5784099
43,,20.122,0,0.937,,,false,,,,5784442
6,,25.142,0,0.729,,,false,,,,5784817
31,,20.506,0,0.384,,,false,,,,5784817
11,,35.295,0,1.085,,,false,,,,5785145
87,,17.219,0,13.806,,,false,,,,5785599
10,,21.411,0,0.905,,,false,,,,5785755
44,,1.973,0,1.973,,,false,,,,5786224
27,,21.958,0,0.547,,,false,,,,5786286
55,,26.837,0,1.695,,,false,,,,5786552
16,,2.843,0,0.87,,,false,,,,5787114
3,,19.199,0,1.98,,,false,,,,5787552
63,,3.499,0,0.656,,,false,,,,5787786
30,,23.497,0,1.539,,,false,,,,5787833
14,,37.996,0,2.701,not_closing,,false,,,,5787864
43,,20.075,0,0.876,,,false,,,,5788442
77,,34.435,0,8.017,,,false,,,,5788458
31,,20.527,0,0.452,,,false,,,,5788899
41,,24.588,0,1.091,,,false,,,,5788914
11,,35.469,0,1.034,,,false,,,,5789464
6,,25.339,0,0.751,,,false,,,,5789654
6,,25.142,0,0.729,,,false,,,,5789658
6,,25.339,0,0.751,,,false,,,,5789665
10,,21.37,0,0.843,,,false,,,,5789744
27,,21.973,0,0.603,,,false,,,,5790345
44,,2.017,0,2.017,,,false,,,,5790879
55,,27.063,0,1.724,,,false,,,,5791401
16,,2.72,0,0.703,,,false,,,,5791517
30,,23.488,0,1.515,,,false,,,,5791893
87,,17.336,0,13.9,,,false,,,,5792065
63,,3.289,0,0.569,,,false,,,,5792096
14,,38.159,0,2.69,,,false,,,,5792190
41,,24.551,0,1.063,,,false,,,,5792919
6,,25.31,0,0.759,,,false,,,,5793680
3,,19.383,0,2.047,,,false,,,,5794104
77,,34.78,0,7.943,,,false,,,,5794435
44,,2.058,0,2.058,,,false,,,,5794670
43,,20.299,0,0.916,,,false,,,,5795028
16,,2.562,0,0.504,,,false,,,,5795184
55,,27.066,0,1.756,,,false,,,,5795450
31,,20.795,0,0.496,,,false,,,,5795497
11,,35.869,0,1.089,,,false,,,,5795512
63,,2.997,0,0.435,,,false,,,,5795608
10,,21.553,0,0.758,,,false,,,,5796231
27,,22.232,0,0.679,,,false,,,,5796981
87,,17.422,0,13.938,,,false,,,,5797512
14,,38.397,0,2.528,,,false,,,,5798059
30,,23.775,0,1.543,,,false,,,,5798481
77,,34.969,0,7.906,,,false,,,,5799294
3,,19.438,0,2.016,,,false,,,,5799512
41,,24.885,0,1.11,,,false,,,,5799575
6,,25.519,0,0.634,,,false,,,,5800262
11,,36.087,0,1.118,,,false,,,,5800419
43,,20.468,0,1.03,,,false,,,,5800544
31,,20.846,0,0.378,,,false,,,,5800919
87,,17.467,0,13.968,,,false,,,,5801731
10,,21.791,0,0.945,,,false,,,,5801856
55,,27.29,0,1.771,,,false,,,,5801997
27,,22.411,0,0.62,,,false,,,,5802481
14,,38.546,0,2.459,closing,,false,,,,5802872
44,,2.141,0,2.141,,,false,,,,5803107
77,,35.018,0,7.952,,,false,,,,5803387
16,,2.661,0,0.52,,,false,,,,5803606
3,,19.505,0,2.038,,,false,,,,5803762
30,,23.927,0,1.516,,,false,,,,5804012
63,,3.148,0,0.487,,,false,,,,5804090
11,,36.201,0,1.183,,,false,,,,5804559
43,,20.566,0,1.061,,,false,,,,5804825
41,,25.047,0,1.12,,,false,,,,5805122
31,,20.956,0,0.39,,,false,,,,5805231
6,,25.683,0,0.636,,,false,,,,5805764
10,,21.862,0,0.906,,,false,,,,5806132
87,,17.51,0,14.221,,,false,,,,5806332
27,,22.501,0,0.639,,,false,,,,5806773
14,,38.662,0,2.461,,,false,,,,5807032
44,,2.201,0,2.201,,,false,,,,5807314
55,,27.596,0,1.913,,,false,,,,5807699
16,,2.755,0,0.554,,,false,,,,5807882
44,,2.168,0,2.168,,,false,,,,5808259
30,,23.991,0,1.49,,,false,,,,5808290
63,,3.172,0,0.417,,,false,,,,5808302
3,,19.494,0,1.984,,,false,,,,5808349
16,,2.745,0,0.577,,,false,,,,5808831
43,,20.429,0,0.935,,,false,,,,5809281
63,,3.207,0,0.462,,,false,,,,5809299
41,,25.148,0,1.157,,,false,,,,5809405
31,,20.842,0,0.413,,,false,,,,5809658
77,,35.314,0,8.024,,,false,,,,5810011
6,,25.749,0,0.601,,,false,,,,5810017
87,,17.56,0,14.563,,,false,,,,5810177
10,,21.702,0,0.86,,,false,,,,5810515
44,,2.145,0,2.145,,,false,,,,5810579
12,,,0,,,,true,24,,,5810621
16,,2.729,0,0.584,,,false,,,,5811171
27,,22.513,0,0.811,,,false,,,,5811333
11,,36.593,0,1.279,not_closing,,false,,,,5811344
63,,3.196,0,0.467,,,false,,,,5811601
55,,27.708,0,1.959,,,false,,,,5811972
44,,2.15,0,2.15,,,false,,,,5811981
3,,19.429,0,1.869,,,false,,,,5812044
16,,2.731,0,0.581,,,false,,,,5812615
30,,23.956,0,1.443,,,false,,,,5812734
43,,20.246,0,0.817,,,false,,,,5812871
63,,3.187,0,0.456,,,false,,,,5813030
31,,20.676,0,0.43,,,false,,,,5813330
16,,2.721,0,0.571,,,false,,,,5813359
14,,38.955,0,2.362,,,false,,,,5813671
41,,24.982,0,1.026,,,false,,,,5813795
63,,3.178,0,0.457,,,false,,,,5813820
10,,21.473,0,0.797,,,false,,,,5814084
6,,25.524,0,0.542,,,false,,,,5814330
27,,22.413,0,0.94,,,false,,,,5815019
77,,35.428,0,7.832,,,false,,,,5815509
30,,23.853,0,1.44,,,false,,,,5816434
55,,27.653,0,2.129,,,false,,,,5816479
11,,36.677,0,1.249,,,false,,,,5816763
44,,2.011,0,2.011,,,false,,,,5816984
41,,24.66,0,0.807,,,false,,,,5817283
16,,2.54,0,0.529,,,false,,,,5817492
6,,25.172,0,0.512,,,false,,,,5817758
63,,3.063,0,0.523,,,false,,,,5818006
44,,1.958,0,1.958,,,false,,,,5818104
87,,17.586,0,14.438,,,false,,,,5818531
16,,2.472,0,0.514,,,false,,,,5818640
63,,3.011,0,0.539,,,false,,,,5819187
14,,39.229,0,2.552,,,false,,,,5819296
77,,35.526,0,7.818,,,false,,,,5819796
55,,27.473,0,2.301,,,false,,,,5820077
3,,19.501,0,1.915,,,false,,,,5820452
44,,1.999,0,1.999,,,false,,,,5820483
16,,2.439,0,0.44,,,false,,,,5820937
11,,36.809,0,1.283,,,false,,,,5821077
43,,20.557,0,1.056,,,false,,,,5821515
63,,3.06,0,0.621,,,false,,,,5821546
31,,20.862,0,0.305,,,false,,,,5821812
10,,21.616,0,0.754,,,false,,,,5822562
87,,17.643,0,14.471,,,false,,,,5822759
14,,39.361,0,,,,false,,,,5823633
27,,22.683,0,1.067,,,false,,,,5823663
87,,17.65,0,14.443,,,false,,,,5823699
77,,35.567,0,7.914,,,false,,,,5824379
3,,19.543,0,1.9,,,false,,,,5824671
30,,24.041,0,1.358,,,false,,,,5825000
44,,2.017,0,2.017,,,false,,,,5825360
11,,36.788,0,1.221,,,false,,,,5825570
3,,19.507,0,1.857,,,false,,,,5825605
43,,20.556,0,1.013,,,false,,,,5825670
16,,2.506,0,0.489,,,false,,,,5825854
41,,24.968,0,0.927,,,false,,,,5825933
87,,17.625,0,14.429,,,false,,,,5826044
31,,20.99,0,0.434,,,false,,,,5826124
6,,25.385,0,0.417,,,false,,,,5826344
63,,3.186,0,0.68,,,false,,,,5826499
43,,20.588,0,1.081,,,false,,,,5826680
10,,21.611,0,0.621,,,false,,,,5826737
31,,21.044,0,0.456,,,false,,,,5827102
87,,17.624,0,14.437,,,false,,,,5827499
10,,21.622,0,0.578,,,false,,,,5827720
27,,22.715,0,1.104,,,false,,,,5827832
3,,19.462,0,1.837,,,false,,,,5827901
77,,35.59,0,8.117,,,false,,,,5828233
87,,17.621,0,14.443,,,false,,,,5828266
14,,39.433,0,2.645,not_closing,,false,,,,5828270
55,,27.613,0,2.228,,,false,,,,5828573
27,,22.718,0,1.096,,,false,,,,5828863
43,,,0,1.126,,,false,,,,5828999
30,,24.12,0,1.405,,,false,,,,5829254
11,,36.698,0,1.108,,,false,,,,5829299
3,,19.444,0,1.82,,,false,,,,5829343
31,,21.051,0,0.463,,,false,,,,5829470
3,,19.432,0,1.811,,,false,,,,5830055
41,,25.006,0,0.886,,,false,,,,5830132
10,,21.761,0,0.71,,,false,,,,5830185
30,,24.159,0,1.441,,,false,,,,5830254
43,,20.583,0,1.139,,,false,,,,5830455
6,,25.449,0,0.443,,,false,,,,5830564
44,,2.076,0,2.076,,,false,,,,5830942
31,,21.056,0,0.473,,,false,,,,5830942
27,,22.724,0,0.963,,,false,,,,5831192
41,,25.075,0,0.916,,,false,,,,5831192
43,,20.58,0,1.148,,,false,,,,5831208
16,,2.679,0,0.603,,,false,,,,5831488
6,,25.509,0,0.434,,,false,,,,5831582
10,,21.779,0,0.723,,,false,,,,5831645
31,,21.058,0,0.478,,,false,,,,5831660
14,,39.457,0,2.759,,,false,,,,5832051
63,,3.251,0,0.572,,,false,,,,5832067
10,,21.774,0,0.716,,,false,,,,5832379
87,,17.537,0,14.474,,,false,,,,5832488
27,,22.733,0,0.954,,,false,,,,5832598
30,,24.178,0,1.454,,,false,,,,5832598
55,,27.623,0,2.174,,,false,,,,5832738
27,,22.734,0,0.96,,,false,,,,5833332
41,,25.157,0,0.979,,,false,,,,5833573
87,,17.518,0,14.507,,,false,,,,5833676
55,,27.621,0,2.112,,,false,,,,5833707
6,,25.583,0,0.426,,,false,,,,5834004
30,,24.171,0,1.438,,,false,,,,5834068
3,,19.31,0,1.773,closing,,false,,,,5834255
44,,2.163,0,2.163,,,false,,,,5834363
30,,24.163,0,1.429,,,false,,,,5834754
16,,2.756,0,0.593,,,false,,,,5834957
41,,25.155,0,0.984,,,false,,,,5835020
3,,19.267,0,1.749,,,false,,,,5835442
6,,25.581,0,,,,false,,,,5835457
43,,20.518,0,1.208,,,false,,,,5835457
63,,3.296,0,0.54,,,false,,,,5835504
41,,25.143,0,0.98,,,false,,,,5835754
87,,17.433,0,14.373,,,false,,,,5835910
31,,20.999,0,0.481,,,false,,,,5835988
55,,27.711,0,2.128,,,false,,,,5836129
6,,25.569,0,,,,false,,,,5836192
10,,21.643,0,0.644,,,false,,,,5836620
43,,20.485,0,1.218,,,false,,,,5836664
77,,35.849,0,8.236,,,false,,,,5836825
31,,20.962,0,0.477,,,false,,,,5837113
55,,27.736,0,2.155,,,false,,,,5837608
27,,22.665,0,1.022,,,false,,,,5837608
10,,21.58,0,0.618,,,false,,,,5837749
3,,19.26,0,1.827,,,false,,,,5837764
11,,36.933,0,1.084,closing,,false,,,,5837882
44,,2.271,0,2.271,,,false,,,,5838058
55,,27.742,0,2.173,,,false,,,,5838356
16,,2.833,0,0.562,,,false,,,,5838620
27,,22.619,0,1.039,,,false,,,,5838770
43,,20.412,0,1.152,,,false,,,,5838901
30,,24.059,0,1.394,,,false,,,,5839013
63,,3.231,0,0.398,,,false,,,,5839049
31,,21.005,0,0.593,,,false,,,,5839495
41,,24.971,0,0.912,,,false,,,,5839912
10,,21.501,0,0.496,,,false,,,,5839981
30,,24.025,0,1.406,,,false,,,,5840209
6,,25.373,0,0.402,,,false,,,,5840317
14,,39.57,0,2.637,,,false,,,,5840530
87,,17.581,0,14.395,,,false,,,,5840932
27,,22.574,0,1.073,,,false,,,,5841070
41,,24.903,0,0.878,,,false,,,,5841083
77,,35.948,0,8.325,,,false,,,,5841083
6,,25.321,0,0.418,,,false,,,,5841500
77,,35.987,0,8.366,,,false,,,,5842058
11,,37.008,0,1.06,,,false,,,,5842132
30,,24.056,0,1.482,,,false,,,,5842545
55,,27.707,0,2.334,,,false,,,,5842645
3,,19.537,0,1.956,,,false,,,,5842871
11,,37.028,0,1.041,,,false,,,,5843102
41,,24.868,0,0.812,,,false,,,,5843349
55,,27.679,0,2.358,,,false,,,,5843864
6,,25.379,0,0.511,,,false,,,,5843873
43,,20.634,0,1.097,,,false,,,,5843958
31,,21.049,0,0.415,,,false,,,,5844410
77,,36.035,0,8.324,,,false,,,,5844456
14,,39.737,0,2.729,,,false,,,,5844858
10,,21.738,0,0.689,,,false,,,,5845063
44,,2.275,0,2.275,,,false,,,,5845070
11,,37.097,0,1.062,,,false,,,,5845519
16,,2.918,0,0.643,,,false,,,,5845746
14,,39.758,0,2.73,,,false,,,,5845870
77,,36.046,0,8.31,,,false,,,,5845903
27,,22.782,0,1.044,,,false,,,,5846112
55,,27.667,0,2.288,,,false,,,,5846145
63,,3.398,0,0.48,,,false,,,,5846240
87,,17.601,0,14.35,,,false,,,,5846432
77,,36.047,0,8.305,,,false,,,,5846663
11,,37.122,0,1.076,,,false,,,,5846974
30,,24.343,0,1.561,,,false,,,,5847665
11,,,0,1.075,,,false,,,,5847716
14,,39.786,0,2.689,,,false,,,,5848216
3,,19.615,0,2.014,,,false,,,,5848405
41,,25.091,0,0.748,,,false,,,,5848444
44,,2.304,0,2.304,,,false,,,,5848825
6,,25.683,0,0.592,,,false,,,,5849009
16,,2.95,0,0.646,,,false,,,,5849489
14,,39.818,0,2.696,,,false,,,,5849680
43,,20.956,0,1.341,,,false,,,,5849718
63,,3.391,0,0.441,,,false,,,,5849902
87,,17.716,0,14.42,,,false,,,,5849920
31,,21.379,0,0.423,,,false,,,,5850158
14,,39.833,0,2.711,,,false,,,,5850434
10,,22.032,0,0.653,,,false,,,,5850854
77,,35.997,0,8.29,,,false,,,,5850932
55,,28.098,0,2.415,,,false,,,,5851484
27,,22.968,0,0.936,,,false,,,,5851774
3,,19.675,0,1.959,,,false,,,,5851903
11,,36.978,0,0.981,not_closing,,false,,,,5851932
77,,35.985,0,8.306,,,false,,,,5852155
44,,2.255,0,2.255,,,false,,,,5852930
11,,36.924,0,0.939,,,false,,,,5853080
30,,24.477,0,1.509,,,false,,,,5853252
43,,21.038,0,1.363,,,false,,,,5853252
16,,2.894,0,0.639,,,false,,,,5853579
87,,17.822,0,14.591,,,false,,,,5853664
31,,21.454,0,0.416,,,false,,,,5853681
63,,3.392,0,0.498,,,false,,,,5854079
41,,25.42,0,0.943,,,false,,,,5854191
10,,22.106,0,0.652,,,false,,,,5854300
77,,36.025,0,8.358,,,false,,,,5854502
14,,39.864,0,2.886,,,false,,,,5854816
6,,26.078,0,0.658,,,false,,,,5854859
27,,23.11,0,1.004,,,false,,,,5855330
11,,36.986,0,0.961,,,false,,,,5855480
3,,19.74,0,1.918,,,false,,,,5855534
14,,39.872,0,2.948,,,false,,,,5856045
30,,24.578,0,1.468,,,false,,,,5856770
43,,21.052,0,1.312,,,false,,,,5856858
55,,28.244,0,2.166,,,false,,,,5857046
31,,21.545,0,0.493,,,false,,,,5857364
41,,25.568,0,0.99,,,false,,,,5857779
10,,22.031,0,0.486,,,false,,,,5857821
14,,39.767,0,2.781,,,false,,,,5858255
6,,26.099,0,0.531,,,false,,,,5858346
44,,2.176,0,2.176,,,false,,,,5858499
27,,23.131,0,1.1,,,false,,,,5858905
16,,2.906,0,0.73,,,false,,,,5859233
63,,3.485,0,0.579,,,false,,,,5859827
77,,36.509,0,8.411,,,false,,,,5859890
30,,24.562,0,1.431,,,false,,,,5860388
55,,28.343,0,2.244,,,false,,,,5860545
87,,17.971,0,14.573,,,false,,,,5860840
11,,37.478,0,0.969,,,false,,,,5860858
41,,25.567,0,1.005,,,false,,,,5861399
6,,26.148,0,0.581,,,false,,,,5861964
3,,19.883,0,1.912,,,false,,,,5862714
44,,2.226,0,2.226,,,false,,,,5863197
14,,39.904,0,2.426,closing,,false,,,,5863256
16,,2.962,0,0.736,,,false,,,,5863921
55,,28.337,0,2.189,,,false,,,,5864121
43,,21.324,0,1.441,,,false,,,,5864138
63,,3.553,0,0.591,,,false,,,,5864500
87,,18.024,0,14.633,,,false,,,,5864555
31,,21.853,0,0.529,,,false,,,,5864654
10,,22.326,0,0.473,,,false,,,,5865171
77,,36.767,0,8.523,,,false,,,,5865545
27,,23.427,0,1.101,,,false,,,,5866246
3,,19.979,0,1.955,,,false,,,,5866502
11,,37.744,0,0.977,,,false,,,,5866534
44,,2.319,0,2.319,,,false,,,,5867322
30,,24.83,0,1.403,,,false,,,,5867637
43,,21.336,0,1.357,,,false,,,,5867873
16,,3.043,0,0.724,,,false,,,,5868024
31,,21.852,0,0.516,,,false,,,,5868380
63,,3.541,0,0.498,,,false,,,,5868529
41,,25.843,0,1.013,,,false,,,,5868660
87,,18.02,0,14.628,,,false,,,,5868714
10,,22.311,0,0.459,,,false,,,,5868844
14,,40.119,0,2.375,,,false,,,,5868880
77,,36.915,0,8.572,,,false,,,,5869120
6,,26.382,0,0.539,,,false,,,,5869199
11,,37.929,0,1.014,closing,,false,,,,5870132
27,,23.591,0,1.28,,,false,,,,5870144
3,,20.078,0,2.058,not_closing,,false,,,,5870771
55,,28.532,0,2.15,closing,,false,,,,5871358
30,,24.903,0,1.312,,,false,,,,5871464
43,,21.323,0,1.245,,,false,,,,5871980
14,,40.246,0,2.317,,,false,,,,5872459
41,,25.925,0,1.022,,,false,,,,5872467
31,,21.809,0,0.486,,,false,,,,5872479
77,,36.933,0,8.596,,,false,,,,5872779
10,,22.264,0,0.455,,,false,,,,5872918
6,,26.45,0,0.525,,,false,,,,5872982
44,,2.322,0,2.322,,,false,,,,5873638
11,,37.946,0,1.013,,,false,,,,5873733
27,,23.673,0,1.409,,,false,,,,5874319
87,,18.079,0,14.594,,,false,,,,5874399
16,,3.14,0,0.818,,,false,,,,5874405
63,,3.74,0,0.6,,,false,,,,5874985
55,,28.649,0,2.199,,,false,,,,5875189
30,,24.942,0,1.269,,,false,,,,5875637
14,,40.49,0,2.544,,,false,,,,5876295
3,,20.206,0,2.127,,,false,,,,5876541
41,,25.999,0,1.057,,,false,,,,5876699
6,,26.578,0,0.579,,,false,,,,5877251
43,,21.514,0,1.308,,,false,,,,5877833
31,,22.05,0,0.536,,,false,,,,5878373
10,,22.562,0,0.512,,,false,,,,5878874
44,,2.326,0,2.326,,,false,,,,5878999
87,,18.156,0,14.603,,,false,,,,5879079
55,,28.793,0,2.215,,,false,,,,5879455
16,,3.175,0,0.849,,,false,,,,5879881
77,,37.169,0,8.637,,,false,,,,5879991
27,,23.846,0,1.284,,,false,,,,5880175
63,,3.749,0,0.574,,,false,,,,5880418
11,,38.184,0,1.015,,,false,,,,5881002
3,,20.342,0,2.186,,,false,,,,5881265
30,,25.211,0,1.365,,,false,,,,5881570
43,,21.715,0,1.373,,,false,,,,5882663
41,,26.38,0,1.169,,,false,,,,5882733
31,,22.213,0,0.498,,,false,,,,5883150
87,,18.255,0,14.714,,,false,,,,5883239
44,,2.346,0,2.346,,,false,,,,5883253
6,,26.935,0,0.555,,,false,,,,5883260
14,,40.759,0,2.575,,,false,,,,5883580
10,,22.797,0,0.584,,,false,,,,5883753
77,,37.367,0,8.718,,,false,,,,5883890
16,,3.188,0,0.842,,,false,,,,5884109
63,,3.732,0,0.544,,,false,,,,5884645
11,,38.358,0,0.991,not_closing,,false,,,,5884884
27,,24.077,0,1.28,,,false,,,,5885017
3,,20.365,0,2.11,,,false,,,,5885345
55,,29.103,0,2.168,,,false,,,,5885455
30,,25.425,0,1.348,,,false,,,,5886371
43,,21.742,0,1.377,,,false,,,,5886718
31,,22.214,0,0.472,,,false,,,,5887205
41,,26.608,0,1.183,,,false,,,,5887545
14,,41.05,0,2.692,,,false,,,,5887645
10,,22.738,0,0.524,,,false,,,,5887733
44,,2.422,0,2.422,,,false,,,,5887858
6,,27.199,0,0.591,,,false,,,,5888154
77,,37.652,0,8.859,,,false,,,,5888333
16,,3.078,0,0.656,,,false,,,,5888496
63,,3.496,0,0.418,,,false,,,,5888918
27,,24.072,0,1.334,,,false,,,,5889083
11,,38.597,0,0.945,,,false,,,,5889254
87,,18.392,0,14.652,,,false,,,,5889621
55,,29.349,0,2.15,,,false,,,,5890296
30,,25.397,0,1.325,,,false,,,,5890382
41,,26.59,0,1.193,,,false,,,,5891579
44,,2.514,0,2.514,,,false,,,,5891716
3,,20.456,0,2.064,,,false,,,,5891751
14,,41.262,0,2.665,,,false,,,,5891930
16,,2.845,0,0.331,,,false,,,,5892056
6,,27.165,0,0.575,,,false,,,,5892148
63,,3.127,0,0.282,,,false,,,,5892321
43,,22.056,0,1.6,,,false,,,,5893338
31,,22.44,0,0.384,,,false,,,,5893713
10,,22.942,0,0.502,,,false,,,,5894213
77,,38.04,0,8.937,,,false,,,,5894338
55,,29.449,0,2.284,not_closing,,false,,,,5894448
87,,18.453,0,14.704,,,false,,,,5895166
11,,39.041,0,1.001,,,false,,,,5895354
27,,24.24,0,1.298,,,false,,,,5895510
30,,25.681,0,1.441,,,false,,,,5896963
3,,20.549,0,2.096,,,false,,,,5897229
14,,41.481,0,2.44,,,false,,,,5897791
41,,26.926,0,1.245,,,false,,,,5898182
6,,27.406,0,0.48,,,false,,,,5898698
43,,22.205,0,1.656,,,false,,,,5898901
77,,38.244,0,8.895,,,false,,,,5899182
31,,22.684,0,0.479,,,false,,,,5899370
87,,18.478,0,14.746,,,false,,,,5899370
10,,23.112,0,0.428,,,false,,,,5899776
11,,39.288,0,1.044,,,false,,,,5900213
44,3,,0,,,lost_position,false,,,,5900651
16,2,,0,,,gained_position,false,,,,5900651
16,,3.247,0,3.247,,,false,,,,5900745
44,,3.416,0,0.169,,,false,,,,5900979
27,,24.298,0,1.186,,,false,,,,5900995
55,,29.688,0,2.282,,,false,,,,5901010
63,,3.588,0,0.172,,,false,,,,5901151
3,,20.578,0,2.1,,,false,,,,5901479
30,,25.797,0,1.499,not_closing,,false,,,,5902479
14,,41.699,0,2.411,,,false,,,,5902620
43,,22.248,0,1.67,,,false,,,,5903151
77,,38.302,0,8.853,,,false,,,,5903338
31,,22.782,0,0.534,,,false,,,,5903666
41,,27.097,0,1.3,,,false,,,,5903791
87,,18.553,0,15.057,,,false,,,,5903963
10,,23.172,0,0.39,,,false,,,,5904073
6,,27.57,0,0.473,,,false,,,,5904260
11,,39.383,0,1.081,,,false,,,,5904370
16,,3.434,0,3.434,,,false,,,,5905120
27,,24.399,0,1.227,,,false,,,,5905323
44,,3.657,0,0.223,,,false,,,,5905370
63,,3.924,0,0.267,,,false,,,,5905604
16,,,0,,,neutral,false,,,,5905651
44,,,0,,,neutral,false,,,,5905651
3,,20.587,0,2.034,,,false,,,,5906010
16,,3.435,0,3.435,,,false,,,,5906073
44,,3.709,0,0.274,,,false,,,,5906323
55,,29.931,0,2.361,,,false,,,,5906635
63,,4.034,0,0.325,,,false,,,,5906682
30,,25.836,0,1.437,,,false,,,,5906760
14,,41.846,0,2.463,,,false,,,,5906823
12,,,0,,,,true,25,,,5907151
43,,22.205,0,1.618,,,false,,,,5907651
87,,18.663,0,15.536,,,false,,,,5907854
41,,27.155,0,1.319,,,false,,,,5908057
31,,22.69,0,0.485,,,false,,,,5908120
10,,22.912,0,0.222,,,false,,,,5908291
16,,3.449,0,3.449,,,false,,,,5908385
6,,27.631,0,0.476,,,false,,,,5908526
44,,3.833,0,0.384,,,false,,,,5908760
63,,4.107,0,0.274,,,false,,,,5909041
3,,20.575,0,1.912,closing,,false,,,,5909760
16,,3.469,0,3.469,,,false,,,,5909823
77,,38.623,0,8.935,,,false,,,,5909870
27,,24.48,0,1.568,,,false,,,,5909901
44,,3.862,0,0.393,,,false,,,,5910229
63,,4.112,0,0.25,,,false,,,,5910463
16,,3.485,0,3.485,,,false,,,,5910604
55,,30.021,0,2.39,,,false,,,,5910916
44,,3.86,0,0.375,,,false,,,,5911026
11,,39.767,0,1.144,,,false,,,,5911135
30,,25.812,0,1.332,closing,,false,,,,5911245
63,,4.11,0,,,,false,,,,5911307
43,,22.076,0,1.501,,,false,,,,5911307
31,,22.524,0,0.448,,,false,,,,5911713
10,,22.56,0,0.036,,,false,,,,5911760
41,,27.054,0,1.242,,,false,,,,5912463
6,,27.411,0,0.357,,,false,,,,5912823
14,,42.16,0,2.393,,,false,,,,5913448
27,,24.503,0,1.943,,,false,,,,5913713
30,,25.732,0,1.229,,,false,,,,5914979
16,,3.579,0,3.579,,,false,,,,5915041
44,,3.679,0,0.1,,,false,,,,5915151
55,,29.98,0,2.569,,,false,,,,5915416
77,,38.774,0,8.843,,,false,,,,5915479
63,,4.025,0,0.346,,,false,,,,5915495
41,,26.934,0,1.202,,,false,,,,5916151
6,,27.081,0,0.147,,,false,,,,5916276
16,,3.6,0,3.6,,,false,,,,5916291
44,,3.618,0,0.018,,,false,,,,5916307
87,,18.795,0,15.207,closing,,false,,,,5916323
11,,39.882,0,1.108,,,false,,,,5916573
63,,3.993,0,0.375,,,false,,,,5916698
3,,20.734,0,1.939,,,false,,,,5918291
44,2,,0,,,gained_position,false,,,,5918463
16,3,,0,,,lost_position,false,,,,5918463
44,,3.552,0,3.552,,,false,,,,5918541
16,,3.598,0,0.046,,,false,,,,5918604
14,,42.371,0,2.489,,,false,,,,5919026
55,,29.857,0,2.776,,,false,,,,5919073
63,,4.097,0,0.499,,,false,,,,5919104
77,,38.864,0,,,,false,,,,5919760
43,,22.4,0,1.666,,,false,,,,5919916
31,,22.898,0,0.498,,,false,,,,5920401
87,,18.871,0,14.947,not_closing,,false,,,,5920557
10,,23.098,0,0.2,,,false,,,,5920651
11,,40.004,0,1.14,,,false,,,,5920901
87,,18.888,0,14.854,,,false,,,,5921526
27,,24.891,0,1.793,,,false,,,,5922416
3,,20.765,0,1.894,,,false,,,,5922448
44,3,,0,,,lost_position,false,,,,5923323
16,2,,0,,,gained_position,false,,,,5923323
3,,20.74,0,1.852,,,false,,,,5923370
16,,3.612,0,3.612,,,false,,,,5923416
14,,42.494,0,2.49,,,false,,,,5923416
30,,25.946,0,1.055,,,false,,,,5923448
44,,3.698,0,0.086,,,false,,,,5923510
87,,18.936,0,14.829,,,false,,,,5923870
43,,22.415,0,1.65,,,false,,,,5924104
63,,4.33,0,0.632,,,false,,,,5924135
77,,38.902,0,8.922,,,false,,,,5924338
31,,23.05,0,0.635,,,false,,,,5924745
41,,27.333,0,1.387,,,false,,,,5924885
10,,23.265,0,0.215,,,false,,,,5924963
6,,27.514,0,0.181,,,false,,,,5925026
43,,22.437,0,1.697,,,false,,,,5925057
87,,18.959,0,14.847,,,false,,,,5925307
